ECS,NSC,FA,FB,NA,NB,OM,FA/NA,FB/NB
6835,264,12809,12222,14000,13730,9733,0.91,0.89
6836,258,12574,12452,13819,13996,9734,0.91,0.89
6837,244,12683,12387,13861,13907,9734,0.92,0.89
6838,226,12706,12376,13902,13884,9731,0.91,0.89
6839,222,12731,12297,13940,13776,9728,0.91,0.89
6840,205,12630,12462,13870,13961,9726,0.91,0.89
6841,185,12580,12506,13857,14018,9726,0.91,0.89
6842,177,12627,12463,13865,13952,9724,0.91,0.89
6843,197,12621,12553,13875,14045,9720,0.91,0.89
6844,197,12665,12394,13878,13848,9717,0.91,0.9
6845,195,12690,12456,13908,13914,9715,0.91,0.9
6846,181,12661,12292,13869,13716,9715,0.91,0.9
6847,175,12567,12534,13815,13983,9722,0.91,0.9
6848,149,12724,12343,13952,13746,9730,0.91,0.9
6849,139,12627,12535,13901,13973,9738,0.91,0.9
6849,143,12644,12615,13915,14050,9739,0.91,0.9
6850,141,12573,12568,13842,13995,9738,0.91,0.9
6852,129,12688,12536,13947,13941,9733,0.91,0.9
6853,126,12585,12560,13845,13958,9729,0.91,0.9
6854,115,12580,12561,13878,13952,9726,0.91,0.9
6855,80,12606,12637,13925,14033,9726,0.91,0.9
6856,77,12567,12450,13849,13809,9731,0.91,0.9
6857,106,12605,12543,13861,13910,9736,0.91,0.9
6858,53,12656,12376,13930,13707,9742,0.91,0.9
6859,46,12487,11999,13821,13269,9743,0.9,0.9
6860,42,12538,12546,13838,13889,9742,0.91,0.9
6861,50,12598,12423,13876,13721,9735,0.91,0.91
6862,45,12618,12464,13897,13762,9728,0.91,0.91
6863,20,12518,12662,13871,13997,9722,0.9,0.9
6864,18,12491,12714,13882,14035,9723,0.9,0.91
6865,12,12652,12640,13962,13955,9722,0.91,0.91
6866,9,12418,12697,13822,14002,9722,0.9,0.91
6867,-3,12546,12688,13894,13979,9722,0.9,0.91
6868,-9,12628,12677,13928,13964,9721,0.91,0.91
6869,-4,12605,12684,13946,13968,9723,0.9,0.91
6870,-21,12473,12746,13855,14023,9731,0.9,0.91
6871,-53,12474,12760,13860,14035,9738,0.9,0.91
6872,-36,12583,12583,13903,13808,9744,0.91,0.91
6873,-76,12463,12744,13829,13998,9744,0.9,0.91
6874,-59,12461,12720,13826,13967,9743,0.9,0.91
6875,-95,12584,12569,13913,13778,9741,0.9,0.91
6876,-79,12404,12764,13858,13992,9739,0.9,0.91
6877,-90,12458,12554,13787,13737,9738,0.9,0.91
6878,-102,12547,12614,13899,13790,9738,0.9,0.91
6879,-115,12467,12848,13893,14052,9735,0.9,0.91
6880,-122,12386,12843,13815,14042,9732,0.9,0.91
6881,-154,12399,12892,13840,14090,9730,0.9,0.91
6882,-131,12553,12714,13921,13863,9730,0.9,0.92
6883,-186,12418,12865,13873,14032,9731,0.9,0.92
6884,-166,12498,12816,13906,13959,9732,0.9,0.92
6885,-187,12494,12750,13889,13870,9734,0.9,0.92
6886,-196,12252,12894,13762,14044,9734,0.89,0.92
6887,-190,12263,12897,13682,14028,9734,0.9,0.92
6888,-207,12438,12844,13862,13973,9738,0.9,0.92
6889,-211,12596,12780,14040,13879,9743,0.9,0.92
6890,-232,12127,12666,13501,13744,9748,0.9,0.92
6891,-211,12478,12867,13919,13958,9749,0.9,0.92
6892,-237,12358,12867,13868,13963,9748,0.89,0.92
6893,-241,12309,12974,13817,14067,9744,0.89,0.92
6894,-268,12439,12897,13902,13971,9740,0.89,0.92
6895,-257,12497,12754,13945,13790,9738,0.9,0.92
6896,-270,12358,12916,13850,13984,9738,0.89,0.92
6897,-278,12231,12770,13660,13793,9736,0.9,0.93
6898,-285,12417,12826,13872,13844,9733,0.9,0.93
6899,-325,12233,12493,13799,13475,9730,0.89,0.93
6900,-297,12361,12679,13827,13668,9730,0.89,0.93
6901,-321,12368,12975,13906,13999,9730,0.89,0.93
6902,-340,12306,12981,13860,13990,9730,0.89,0.93
6903,-350,12298,13075,13866,14093,9729,0.89,0.93
6904,-359,12424,12893,13928,13865,9729,0.89,0.93
6905,-358,12373,12985,13899,13967,9729,0.89,0.93
6906,-385,12350,12809,13877,13755,9730,0.89,0.93
6907,-384,12210,13038,13748,14020,9733,0.89,0.93
6909,-412,12048,13057,13629,14020,9736,0.88,0.93
6909,-409,12296,13033,13869,13995,9737,0.89,0.93
6910,-423,12343,13023,13937,13970,9736,0.89,0.93
6911,-434,12293,12823,13839,13735,9742,0.89,0.93
6912,-446,12337,13034,13919,13964,9748,0.89,0.93
6913,-478,12267,13015,13885,13932,9754,0.88,0.93
6914,-476,12224,13096,13894,13994,9754,0.88,0.94
6915,-499,12269,13151,13878,14052,9752,0.88,0.94
6917,-513,12179,13169,13875,14057,9749,0.88,0.94
6918,-531,12093,12600,13745,13421,9746,0.88,0.94
6919,-560,12083,12829,13813,13652,9746,0.87,0.94
6919,-569,12150,13167,13871,14014,9746,0.88,0.94
6921,-590,12183,13159,13877,13998,9745,0.88,0.94
6921,-584,12217,13064,13883,13879,9745,0.88,0.94
6922,-602,12261,13170,13956,13978,9744,0.88,0.94
6924,-656,12195,13208,13920,14013,9744,0.88,0.94
6925,-659,12075,13286,13842,14080,9742,0.87,0.94
6926,-673,12125,13317,13916,14101,9737,0.87,0.94
6927,-676,11983,13284,13825,14057,9732,0.87,0.95
6928,-677,12184,13156,13927,13897,9729,0.87,0.95
6929,-692,12161,13177,13908,13916,9728,0.87,0.95
6930,-725,12143,13222,13908,13953,9732,0.87,0.95
6931,-743,12095,13297,13888,14035,9736,0.87,0.95
6932,-753,12117,13255,13925,13974,9740,0.87,0.95
6933,-758,12101,13256,13907,13967,9741,0.87,0.95
6934,-788,12120,13166,13927,13855,9741,0.87,0.95
6934,-799,12021,13318,13882,14015,9742,0.87,0.95
6936,-814,12094,13278,13960,13958,9742,0.87,0.95
6937,-844,11843,13433,13779,14109,9743,0.86,0.95
6937,-838,12017,13274,13849,13922,9743,0.87,0.95
6939,-862,11986,13406,13870,14048,9745,0.86,0.95
6940,-908,11864,13373,13819,14001,9746,0.86,0.96
6941,-918,11997,13363,13900,13975,9747,0.86,0.96
6942,-929,11982,13389,13894,13993,9747,0.86,0.96
6943,-935,12094,13137,14011,13699,9748,0.86,0.96
6944,-941,11948,13329,13901,13900,9752,0.86,0.96
6945,-968,11903,13503,13903,14076,9757,0.86,0.96
6946,-999,11962,13502,13948,14063,9760,0.86,0.96
6947,-997,11923,13217,13862,13741,9760,0.86,0.96
6948,-1020,11868,13473,13883,14010,9756,0.85,0.96
6949,-1044,11749,13193,13819,13689,9750,0.85,0.96
6950,-1063,11873,13512,13940,14021,9743,0.85,0.96
6951,-1070,11770,13413,13793,13909,9741,0.85,0.96
6952,-1084,11807,13557,13881,14052,9740,0.85,0.96
6953,-1098,11875,13512,13920,13986,9742,0.85,0.97
6954,-1112,11715,13594,13841,14074,9744,0.85,0.97
6955,-1151,11770,13561,13915,14024,9746,0.85,0.97
6956,-1154,11885,13343,13958,13774,9746,0.85,0.97
6957,-1177,11720,13564,13903,14007,9748,0.84,0.97
6958,-1190,11609,13540,13714,13968,9751,0.85,0.97
6959,-1217,11705,13579,13865,14000,9754,0.84,0.97
6960,-1238,11717,13569,13873,13976,9755,0.84,0.97
6961,-1243,11707,13596,13862,13989,9755,0.84,0.97
6962,-1256,11695,13581,13862,13969,9754,0.84,0.97
6963,-1272,11719,13615,13927,13992,9753,0.84,0.97
6964,-1287,11684,13661,13887,14028,9752,0.84,0.97
6965,-1321,11704,13630,13930,13989,9752,0.84,0.97
6966,-1308,11676,13698,13906,14055,9752,0.84,0.97
6967,-1338,11592,13659,13879,14009,9751,0.84,0.98
6968,-1343,11553,13658,13780,13989,9751,0.84,0.98
6969,-1360,11561,13681,13818,14006,9751,0.84,0.98
6970,-1405,11549,13664,13832,13980,9751,0.83,0.98
6971,-1411,11583,13732,13918,14044,9748,0.83,0.98
6972,-1398,11644,13566,13934,13859,9745,0.84,0.98
6973,-1425,11463,13701,13857,13996,9741,0.83,0.98
6974,-1433,11504,13755,13873,14042,9741,0.83,0.98
6975,-1449,11539,13778,13905,14061,9742,0.83,0.98
6976,-1486,11601,13739,13992,14017,9746,0.83,0.98
6977,-1473,11572,13531,13926,13783,9749,0.83,0.98
6978,-1519,11308,13358,13748,13600,9752,0.82,0.98
6979,-1517,11493,13587,13865,13824,9752,0.83,0.98
6980,-1534,11501,13765,13909,14006,9752,0.83,0.98
6981,-1540,11444,13816,13878,14056,9751,0.82,0.98
6982,-1570,11525,13780,13994,14012,9750,0.82,0.98
6983,-1554,11482,13778,13930,14002,9750,0.82,0.98
6984,-1584,11413,13787,13907,14005,9749,0.82,0.98
6985,-1605,11487,13557,13943,13751,9748,0.82,0.99
6986,-1598,11464,13781,13943,13977,9747,0.82,0.99
6987,-1625,11290,13706,13863,13898,9746,0.81,0.99
6988,-1650,11281,13882,13819,14077,9746,0.82,0.99
6989,-1653,11443,13558,13949,13724,9745,0.82,0.99
6990,-1664,11376,13648,13895,13818,9744,0.82,0.99
6991,-1686,11316,13747,13829,13926,9743,0.82,0.99
6992,-1698,11326,13824,13908,14004,9743,0.81,0.99
6993,-1705,11324,13764,13860,13935,9743,0.82,0.99
6994,-1704,11305,13846,13889,14007,9752,0.81,0.99
6995,-1722,11249,13891,13899,14054,9760,0.81,0.99
6996,-1749,11415,13636,14020,13777,9768,0.81,0.99
6997,-1742,11150,13883,13844,14044,9768,0.81,0.99
6999,-1751,11102,13831,13685,13981,9764,0.81,0.99
6999,-1767,11177,13891,13832,14048,9756,0.81,0.99
7000,-1782,11321,13703,13956,13847,9748,0.81,0.99
7002,-1780,11223,13883,13878,14022,9744,0.81,0.99
7002,-1786,11264,13862,13906,14009,9744,0.81,0.99
7003,-1784,11188,13861,13861,13996,9742,0.81,0.99
7004,-1800,11212,13845,13932,13984,9740,0.8,0.99
7005,-1813,11212,13855,13906,13990,9738,0.81,0.99
7007,-1824,11225,13683,13905,13804,9738,0.81,0.99
7007,-1835,11215,13621,13912,13739,9741,0.81,0.99
7008,-1838,11139,13918,13860,14044,9749,0.8,0.99
7009,-1841,10974,13915,13689,14041,9756,0.8,0.99
7010,-1871,11100,13926,13899,14051,9761,0.8,0.99
7011,-1891,11139,13705,13870,13820,9761,0.8,0.99
7012,-1878,11081,13871,13884,13998,9759,0.8,0.99
7014,-1886,11165,13738,13922,13843,9756,0.8,0.99
7015,-1907,11075,13865,13898,13985,9753,0.8,0.99
7015,-1894,11180,13792,13971,13906,9753,0.8,0.99
7017,-1910,11069,14019,13922,14143,9753,0.8,0.99
7017,-1915,10955,13946,13837,14068,9757,0.79,0.99
7018,-1934,10812,13465,13675,13588,9760,0.79,0.99
7019,-1932,11145,13688,13969,13803,9762,0.8,0.99
7021,-1940,11086,13593,13911,13702,9762,0.8,0.99
7022,-1937,11084,13701,13906,13817,9763,0.8,0.99
7022,-1936,10985,13855,13885,13984,9763,0.79,0.99
7024,-1931,10960,13913,13851,14040,9764,0.79,0.99
7024,-1951,10965,13935,13889,14067,9764,0.79,0.99
7025,-1959,10991,13919,13902,14055,9763,0.79,0.99
7027,-1959,11112,13742,13981,13871,9759,0.79,0.99
7027,-1964,10815,13957,13794,14107,9754,0.78,0.99
7029,-1950,11022,13860,13925,14005,9751,0.79,0.99
7030,-1972,10941,13826,13850,13982,9751,0.79,0.99
7031,-1953,11022,13837,13905,13990,9752,0.79,0.99
7032,-1973,10973,13892,13911,14055,9753,0.79,0.99
7032,-1948,10981,13888,13934,14054,9755,0.79,0.99
7034,-1936,11012,13808,13925,13972,9755,0.79,0.99
7035,-1980,10975,13802,13936,13975,9755,0.79,0.99
7036,-1946,10937,13859,13882,14038,9750,0.79,0.99
7037,-1969,11040,13932,14001,14115,9746,0.79,0.99
7037,-1967,10798,13923,13837,14109,9742,0.78,0.99
7039,-1959,10937,13573,13848,13739,9741,0.79,0.99
7039,-1966,10966,13606,13888,13785,9744,0.79,0.99
7040,-1957,10953,13851,13938,14054,9752,0.79,0.99
7042,-1995,10834,13841,13833,14045,9760,0.78,0.99
7042,-1959,10893,13895,13926,14113,9764,0.78,0.98
7044,-1984,10864,13805,13876,14017,9764,0.78,0.98
7045,-1958,10832,13731,13764,13941,9757,0.79,0.98
7046,-1959,10885,13864,13921,14087,9750,0.78,0.98
7047,-1965,10995,13861,14004,14094,9743,0.79,0.98
7048,-1970,10761,13804,13847,14051,9743,0.78,0.98
7049,-1953,10902,13724,13895,13957,9747,0.78,0.98
7050,-1957,10933,13711,13906,13960,9755,0.79,0.98
7051,-1941,10960,13709,13944,13966,9763,0.79,0.98
7052,-1967,10783,13413,13864,13656,9768,0.78,0.98
7053,-1968,10861,13784,13883,14056,9768,0.78,0.98
7054,-1927,10965,13497,13946,13750,9764,0.79,0.98
7055,-1931,10870,13691,13876,13970,9758,0.78,0.98
7056,-1930,10919,13765,13923,14058,9753,0.78,0.98
7057,-1917,11026,13658,14033,13944,9752,0.79,0.98
7058,-1908,10766,13672,13844,13983,9751,0.78,0.98
7059,-1905,10680,13707,13633,14017,9749,0.78,0.98
7060,-1895,10895,13666,13908,13984,9747,0.78,0.98
7061,-1911,10792,13764,13832,14097,9746,0.78,0.98
7062,-1897,10869,13656,13889,14000,9746,0.78,0.98
7063,-1880,10965,13684,13967,14038,9745,0.79,0.97
7064,-1878,10917,13671,13909,14028,9743,0.78,0.97
7065,-1898,10766,13704,13819,14071,9741,0.78,0.97
7066,-1878,10836,13669,13893,14038,9741,0.78,0.97
7067,-1868,10933,13605,13924,13975,9743,0.79,0.97
7068,-1852,10883,13645,13894,14030,9750,0.78,0.97
7069,-1853,10837,13646,13880,14036,9757,0.78,0.97
7070,-1858,10910,13484,13863,13876,9763,0.79,0.97
7071,-1837,10951,13526,13953,13919,9763,0.78,0.97
7072,-1843,10901,13666,13958,14093,9760,0.78,0.97
7073,-1820,10921,13607,13926,14041,9756,0.78,0.97
7074,-1791,10940,13625,13941,14067,9751,0.78,0.97
7075,-1814,10923,13646,13921,14094,9749,0.78,0.97
7076,-1783,11006,13362,13966,13789,9749,0.79,0.97
7077,-1790,10913,13607,13951,14075,9749,0.78,0.97
7078,-1806,10617,13624,13637,14099,9749,0.78,0.97
7079,-1809,10770,13086,13808,13559,9749,0.78,0.97
7080,-1768,10955,13286,13891,13753,9748,0.79,0.97
7081,-1752,10976,13455,13921,13954,9749,0.79,0.96
7082,-1740,10890,13527,13893,14037,9752,0.78,0.96
7083,-1734,10907,13585,13924,14108,9754,0.78,0.96
7084,-1719,10949,13430,13887,13950,9756,0.79,0.96
7085,-1704,10912,13558,13874,14104,9757,0.79,0.96
7086,-1700,11048,13284,13965,13810,9756,0.79,0.96
7087,-1687,11012,13376,13920,13920,9754,0.79,0.96
7088,-1681,10865,13481,13747,14044,9753,0.79,0.96
7089,-1669,10757,13352,13649,13907,9752,0.79,0.96
7090,-1644,11030,13409,13930,13991,9751,0.79,0.96
7091,-1650,10975,13437,13899,14034,9746,0.79,0.96
7092,-1650,11022,13389,13921,13998,9742,0.79,0.96
7093,-1640,11106,13393,14007,13999,9739,0.79,0.96
7094,-1613,11084,13273,13967,13871,9739,0.79,0.96
7095,-1621,11001,13458,13924,14084,9743,0.79,0.96
7096,-1614,11051,13361,13954,13984,9748,0.79,0.96
7097,-1622,11190,13223,14079,13836,9753,0.79,0.96
7098,-1610,11003,13390,13960,14032,9754,0.79,0.95
7099,-1605,11002,13110,13834,13729,9754,0.8,0.95
7100,-1573,10999,13424,13926,14092,9754,0.79,0.95
7101,-1589,11030,13353,13951,14020,9755,0.79,0.95
7102,-1553,11092,13408,13926,14091,9756,0.8,0.95
7103,-1555,11094,13378,13975,14067,9756,0.79,0.95
7104,-1524,11108,13251,13932,13926,9755,0.8,0.95
7105,-1519,11056,13387,13923,14094,9752,0.79,0.95
7106,-1515,11048,13354,13946,14069,9748,0.79,0.95
7107,-1523,11139,13357,13990,14078,9747,0.8,0.95
7108,-1490,11019,13270,13895,13980,9749,0.79,0.95
7109,-1507,10903,13073,13766,13767,9757,0.79,0.95
7110,-1482,11161,13261,13954,13989,9766,0.8,0.95
7111,-1461,11069,13292,13906,14044,9773,0.8,0.95
7112,-1459,11153,13149,13910,13880,9773,0.8,0.95
7113,-1451,11154,13266,13946,14019,9769,0.8,0.95
7114,-1418,11133,13261,13895,14023,9762,0.8,0.95
7115,-1415,11161,13254,13944,14028,9756,0.8,0.94
7116,-1399,11087,13323,13894,14100,9754,0.8,0.94
7117,-1401,11152,13316,13921,14101,9753,0.8,0.94
7118,-1401,11079,13176,13871,13953,9754,0.8,0.94
7119,-1391,11003,12946,13807,13712,9755,0.8,0.94
7120,-1379,11277,13136,13984,13919,9756,0.81,0.94
7121,-1370,11180,13161,13916,13967,9757,0.8,0.94
7122,-1360,11202,13254,13935,14061,9756,0.8,0.94
7123,-1351,11227,13228,13977,14051,9753,0.8,0.94
7124,-1326,11202,13160,13909,13973,9749,0.81,0.94
7125,-1340,11228,13180,13937,14007,9747,0.81,0.94
7126,-1318,11277,13209,13962,14034,9747,0.81,0.94
7127,-1331,11204,13233,13939,14066,9755,0.8,0.94
7128,-1314,11140,13107,13828,13936,9764,0.81,0.94
7129,-1283,11111,13200,13794,14051,9774,0.81,0.94
7130,-1287,11323,13219,13984,14077,9775,0.81,0.94
7131,-1280,11248,13213,13931,14070,9774,0.81,0.94
7132,-1273,11242,13214,13907,14076,9769,0.81,0.94
7133,-1249,11277,13108,13922,13977,9765,0.81,0.94
7134,-1259,11281,13208,13951,14081,9762,0.81,0.94
7135,-1235,11357,13156,13983,14031,9762,0.81,0.94
7136,-1252,11339,12985,13939,13833,9755,0.81,0.94
7137,-1238,11367,13157,14014,14033,9747,0.81,0.94
7138,-1215,11270,13163,13955,14046,9740,0.81,0.94
7139,-1230,11324,12956,13898,13811,9738,0.81,0.94
7140,-1229,11366,13073,13946,13945,9740,0.82,0.94
7141,-1206,11347,13114,13942,14002,9749,0.81,0.94
7142,-1217,11263,13162,13889,14051,9757,0.81,0.94
7143,-1231,11211,12874,13865,13733,9763,0.81,0.94
7144,-1180,11324,13181,13908,14078,9763,0.81,0.94
7145,-1180,11371,13194,13981,14103,9762,0.81,0.94
7146,-1184,11323,13135,13906,14034,9761,0.81,0.94
7147,-1179,11364,13184,13991,14093,9760,0.81,0.94
7148,-1186,11193,13099,13806,13999,9760,0.81,0.94
7149,-1194,11227,12862,13857,13729,9760,0.81,0.94
7150,-1161,11347,13096,13885,13998,9758,0.82,0.94
7151,-1148,11429,13104,13957,14003,9757,0.82,0.94
7152,-1157,11300,13154,13860,14061,9756,0.82,0.94
7153,-1139,11432,13174,13976,14091,9756,0.82,0.93
7154,-1160,11354,13118,13901,14027,9760,0.82,0.94
7155,-1151,11415,13127,13952,14037,9767,0.82,0.94
7156,-1119,11408,13089,13906,13992,9774,0.82,0.94
7157,-1152,11407,12896,14010,13770,9777,0.81,0.94
7158,-1137,11333,13116,13888,14029,9777,0.82,0.93
7159,-1126,11357,13204,13919,14118,9777,0.82,0.94
7160,-1148,11348,12828,13941,13698,9776,0.81,0.94
7161,-1131,11451,13133,13921,14041,9776,0.82,0.94
7162,-1116,11465,13159,13947,14064,9776,0.82,0.94
7163,-1142,11425,13113,13942,14013,9775,0.82,0.94
7164,-1114,11472,13039,13951,13932,9772,0.82,0.94
7165,-1120,11468,13119,13944,14012,9769,0.82,0.94
7166,-1117,11420,13108,13908,14007,9767,0.82,0.94
7167,-1128,11558,12999,14016,13877,9767,0.82,0.94
7168,-1101,11482,12809,13924,13672,9764,0.82,0.94
7169,-1108,11432,13049,13869,13926,9761,0.82,0.94
7170,-1107,11433,13177,13936,14076,9757,0.82,0.94
7171,-1106,11405,13127,13897,14016,9756,0.82,0.94
7172,-1106,11459,13147,13917,14030,9758,0.82,0.94
7174,-1110,11495,12918,13912,13768,9763,0.83,0.94
7175,-1098,11534,12899,13965,13743,9768,0.83,0.94
7176,-1115,11501,12979,13924,13833,9772,0.83,0.94
7177,-1101,11467,13047,13905,13903,9772,0.82,0.94
7177,-1118,11543,13137,13995,13998,9763,0.82,0.94
7178,-1124,11454,13116,13947,13974,9751,0.82,0.94
7179,-1107,11481,13022,13885,13871,9739,0.83,0.94
7180,-1115,11518,13071,13931,13911,9737,0.83,0.94
7181,-1119,11511,13189,13929,14045,9739,0.83,0.94
7182,-1118,11428,13254,13865,14123,9748,0.82,0.94
7183,-1122,11479,13207,13936,14061,9758,0.82,0.94
7184,-1113,11511,13179,13958,14023,9765,0.82,0.94
7185,-1137,11453,13296,13941,14147,9765,0.82,0.94
7186,-1150,11499,12952,13908,13752,9766,0.83,0.94
7187,-1133,11487,13297,13959,14135,9769,0.82,0.94
7188,-1139,11309,13317,13831,14157,9771,0.82,0.94
7189,-1138,11432,13191,13860,14004,9772,0.82,0.94
7190,-1144,11510,13115,13935,13915,9772,0.83,0.94
7192,-1141,11527,13170,13929,13977,9767,0.83,0.94
7192,-1154,11486,13270,13959,14082,9763,0.82,0.94
7194,-1142,11409,13273,13836,14091,9759,0.82,0.94
7194,-1150,11448,13282,13908,14090,9759,0.82,0.94
7196,-1150,11568,13150,13982,13925,9762,0.83,0.94
7197,-1153,11417,13347,13900,14143,9767,0.82,0.94
7197,-1186,11608,13102,14034,13862,9772,0.83,0.95
7198,-1172,11560,13060,13986,13808,9774,0.83,0.95
7199,-1167,11388,13091,13752,13840,9773,0.83,0.95
7200,-1203,11494,13196,13911,13950,9765,0.83,0.95
7201,-1195,11512,13071,13923,13808,9756,0.83,0.95
7202,-1200,11509,13254,13939,14003,9747,0.83,0.95
7204,-1206,11484,13318,13931,14066,9747,0.82,0.95
7205,-1188,11485,13326,13916,14073,9748,0.83,0.95
7206,-1206,11498,13319,13956,14057,9749,0.82,0.95
7207,-1196,11473,13242,13911,13968,9751,0.82,0.95
7208,-1227,11438,13359,13903,14091,9751,0.82,0.95
7208,-1209,11464,13135,13871,13834,9751,0.83,0.95
7210,-1230,11374,13326,13805,14037,9752,0.82,0.95
7210,-1226,11401,13366,13907,14076,9753,0.82,0.95
7212,-1263,11500,13142,13934,13824,9754,0.83,0.95
7213,-1257,11501,13120,13933,13799,9754,0.83,0.95
7214,-1255,11429,13370,13959,14070,9756,0.82,0.95
7215,-1242,11460,13284,13910,13964,9761,0.82,0.95
7215,-1254,11448,13380,13922,14073,9767,0.82,0.95
7216,-1236,11486,13344,13941,14021,9771,0.82,0.95
7218,-1280,11506,13359,13963,14038,9771,0.82,0.95
7218,-1274,11429,13361,13935,14027,9764,0.82,0.95
7220,-1282,11438,13069,13871,13700,9755,0.82,0.95
7221,-1287,11448,13461,13955,14123,9747,0.82,0.95
7222,-1305,11439,13411,13956,14062,9745,0.82,0.95
7222,-1306,11463,13448,13940,14096,9746,0.82,0.95
7223,-1304,11512,13271,13981,13897,9752,0.82,0.95
7224,-1313,11443,13204,13904,13808,9759,0.82,0.96
7225,-1331,11439,13362,13929,13986,9764,0.82,0.96
7226,-1326,11433,13440,13967,14064,9764,0.82,0.96
7228,-1332,11443,13449,13951,14057,9765,0.82,0.96
7229,-1349,11237,13554,13829,14167,9765,0.81,0.96
7230,-1344,11319,13483,13854,14086,9766,0.82,0.96
7231,-1354,11438,13458,13965,14059,9767,0.82,0.96
7231,-1362,11412,13467,13959,14054,9767,0.82,0.96
7233,-1379,11498,13338,14013,13913,9768,0.82,0.96
7234,-1357,11435,13472,13954,14067,9768,0.82,0.96
7235,-1389,11389,13474,13939,14059,9769,0.82,0.96
7236,-1380,11381,13272,13892,13824,9769,0.82,0.96
7237,-1395,11395,13431,13975,13993,9769,0.82,0.96
7238,-1408,11520,13304,14067,13839,9770,0.82,0.96
7239,-1397,11365,13667,13889,14234,9770,0.82,0.96
7240,-1431,11199,13012,13810,13527,9771,0.81,0.96
7240,-1465,11178,13275,13807,13801,9770,0.81,0.96
7242,-1431,11327,13502,13918,14048,9768,0.81,0.96
7242,-1438,11315,13485,13879,14027,9766,0.82,0.96
7244,-1447,11386,13349,13937,13870,9765,0.82,0.96
7244,-1441,11360,13563,13930,14090,9765,0.82,0.96
7246,-1459,11336,13566,13930,14084,9765,0.81,0.96
7247,-1463,11361,13540,13941,14049,9767,0.81,0.96
7248,-1491,11165,13291,13830,13778,9768,0.81,0.96
7249,-1488,11215,13657,13923,14175,9770,0.81,0.96
7250,-1474,11253,13528,13807,14032,9770,0.82,0.96
7251,-1519,11203,13329,13897,13803,9773,0.81,0.97
7252,-1496,11318,13632,13964,14126,9776,0.81,0.97
7253,-1479,11301,13596,13933,14084,9778,0.81,0.97
7254,-1512,11384,13492,14001,13966,9779,0.81,0.97
7255,-1517,11334,13509,13966,13980,9778,0.81,0.97
7256,-1515,11348,13607,13986,14084,9778,0.81,0.97
7257,-1514,11287,13580,13940,14055,9777,0.81,0.97
7257,-1545,11467,13382,14116,13827,9776,0.81,0.97
7259,-1550,11160,13659,13871,14134,9776,0.8,0.97
7260,-1569,11209,13593,13855,14051,9775,0.81,0.97
7261,-1565,11265,13305,13890,13738,9775,0.81,0.97
7262,-1560,11219,13558,13895,14009,9775,0.81,0.97
7263,-1567,11218,13597,13906,14049,9775,0.81,0.97
7264,-1586,11239,13498,13933,13935,9773,0.81,0.97
7265,-1597,11180,13367,13954,13783,9767,0.8,0.97
7266,-1620,11280,13385,13957,13810,9761,0.81,0.97
7267,-1621,11171,13311,13962,13723,9757,0.8,0.97
7268,-1588,11276,13432,13943,13847,9757,0.81,0.97
7269,-1603,11213,13603,13941,14035,9764,0.8,0.97
7270,-1618,11269,13536,13954,13950,9776,0.81,0.97
7271,-1631,11255,13353,13945,13755,9787,0.81,0.97
7272,-1630,11148,13735,13909,14162,9792,0.8,0.97
7273,-1629,11205,13672,13922,14097,9792,0.8,0.97
7274,-1650,11111,13390,13918,13789,9783,0.8,0.97
7275,-1630,11122,13534,13787,13949,9774,0.81,0.97
7276,-1640,11251,13614,13973,14036,9766,0.81,0.97
7277,-1639,11126,13728,13888,14135,9765,0.8,0.97
7278,-1673,11252,13697,14025,14107,9766,0.8,0.97
7279,-1653,11222,13397,13934,13779,9768,0.81,0.97
